fable_number,fable_group,fable_commodity,year,flow,trade_value_usd,qty_million_tonnes,n_hs_codes_summed,qty_note
19,OLSOIL,Rapeseed,2021,Export,504524.98,0.000530015,4,
19,OLSOIL,Rapeseed,2021,Import,494414558.65,0.854300023,4,
19,OLSOIL,Rapeseed,2022,Export,236954.47,0.000265281,4,
19,OLSOIL,Rapeseed,2022,Import,138551880.94,0.170703818,4,
19,OLSOIL,Rapeseed,2023,Export,47372.31,5.7476e-05,4,
19,OLSOIL,Rapeseed,2023,Import,777188361.1,1.113053266,4,
19,OLSOIL,Rapeseed,2024,Export,74015.29,7.5961e-05,4,
19,OLSOIL,Rapeseed,2024,Import,421052615.06,0.7141494,4,
19,OLSOIL,Rapeseed,2025,Export,100518.01,0.000126192,4,
19,OLSOIL,Rapeseed,2025,Import,288945641.0,0.477713872,4,
31,OLSCAKE,Rapeseed cake,2000,Export,,,0,
31,OLSCAKE,Rapeseed cake,2000,Import,,,0,
31,OLSCAKE,Rapeseed cake,2001,Export,,,0,
31,OLSCAKE,Rapeseed cake,2001,Import,,,0,
31,OLSCAKE,Rapeseed cake,2002,Export,,,0,
31,OLSCAKE,Rapeseed cake,2002,Import,,,0,
31,OLSCAKE,Rapeseed cake,2003,Export,4834.0,4e-05,2,
31,OLSCAKE,Rapeseed cake,2003,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2004,Export,954319.0,0.005894658,2,
31,OLSCAKE,Rapeseed cake,2004,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2005,Export,773718.0,0.0048944,2,
31,OLSCAKE,Rapeseed cake,2005,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2006,Export,1651755.0,0.010445306,2,
31,OLSCAKE,Rapeseed cake,2006,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2007,Export,2666027.0,0.016777111,2,
31,OLSCAKE,Rapeseed cake,2007,Import,184.0,8.63e-07,2,
31,OLSCAKE,Rapeseed cake,2008,Export,1225767.0,0.004122552,2,
31,OLSCAKE,Rapeseed cake,2008,Import,516.0,3.086e-06,2,
31,OLSCAKE,Rapeseed cake,2009,Export,2939205.0,0.010321097,2,
31,OLSCAKE,Rapeseed cake,2009,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2010,Export,14040174.0,0.050327882,2,
31,OLSCAKE,Rapeseed cake,2010,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2011,Export,3325489.0,0.010802786,2,
31,OLSCAKE,Rapeseed cake,2011,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2012,Export,22708264.0,0.077194314,2,
31,OLSCAKE,Rapeseed cake,2012,Import,5130218.0,0.013302898,2,
31,OLSCAKE,Rapeseed cake,2013,Export,29483944.0,0.075599943,2,
31,OLSCAKE,Rapeseed cake,2013,Import,5871816.0,0.018394276,2,
31,OLSCAKE,Rapeseed cake,2014,Export,50724415.0,0.148030012,2,
31,OLSCAKE,Rapeseed cake,2014,Import,16625765.0,0.048525131,2,
31,OLSCAKE,Rapeseed cake,2015,Export,8132613.0,0.040729234,2,
31,OLSCAKE,Rapeseed cake,2015,Import,210867.0,0.000499826,2,
31,OLSCAKE,Rapeseed cake,2016,Export,6748874.0,0.0244813,2,
31,OLSCAKE,Rapeseed cake,2016,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2017,Export,4302209.56,0.014392023,2,
31,OLSCAKE,Rapeseed cake,2017,Import,3827.84,8.1e-06,2,
31,OLSCAKE,Rapeseed cake,2018,Export,18237758.35,0.057225005,2,
31,OLSCAKE,Rapeseed cake,2018,Import,72666.9,0.00019198,2,
31,OLSCAKE,Rapeseed cake,2019,Export,12066128.87,0.040921612,2,
31,OLSCAKE,Rapeseed cake,2019,Import,45518.28,0.000239709,2,
31,OLSCAKE,Rapeseed cake,2020,Export,11935723.49,0.041109034,2,
31,OLSCAKE,Rapeseed cake,2020,Import,910802.54,0.001309679,2,
31,OLSCAKE,Rapeseed cake,2021,Export,16449949.87,0.04284225,2,
31,OLSCAKE,Rapeseed cake,2021,Import,892847.35,0.010696707,2,
31,OLSCAKE,Rapeseed cake,2022,Export,10939638.46,0.02768906,2,
31,OLSCAKE,Rapeseed cake,2022,Import,171796.28,0.002769912,2,
31,OLSCAKE,Rapeseed cake,2023,Export,199071.79,0.0004,2,
31,OLSCAKE,Rapeseed cake,2023,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2024,Export,753.31,1.3575e-05,2,
31,OLSCAKE,Rapeseed cake,2024,Import,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2025,Export,0.0,0.0,2,
31,OLSCAKE,Rapeseed cake,2025,Import,0.0,0.0,2,
66,ANIMFAT,Raw animal fat,2000,Export,,,0,
66,ANIMFAT,Raw animal fat,2000,Import,28146903.0,0.108535593,1,
66,ANIMFAT,Raw animal fat,2001,Export,2253.0,3.254e-06,1,
66,ANIMFAT,Raw animal fat,2001,Import,17316270.0,0.075298806,1,
66,ANIMFAT,Raw animal fat,2002,Export,,,0,
66,ANIMFAT,Raw animal fat,2002,Import,27107541.0,0.088481364,1,
66,ANIMFAT,Raw animal fat,2003,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2003,Import,48632591.0,0.116409679,3,
66,ANIMFAT,Raw animal fat,2004,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2004,Import,61779442.0,0.138533827,3,
66,ANIMFAT,Raw animal fat,2005,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2005,Import,43308166.0,0.101360833,3,
66,ANIMFAT,Raw animal fat,2006,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2006,Import,39537378.0,0.094070163,3,
66,ANIMFAT,Raw animal fat,2007,Export,29722.0,7e-06,3,
66,ANIMFAT,Raw animal fat,2007,Import,42153989.0,0.077702076,3,
66,ANIMFAT,Raw animal fat,2008,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2008,Import,68679045.0,0.07466668,3,
66,ANIMFAT,Raw animal fat,2009,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2009,Import,33442932.0,0.042835408,3,
66,ANIMFAT,Raw animal fat,2010,Export,63542.0,3.15e-05,3,
66,ANIMFAT,Raw animal fat,2010,Import,46665005.0,0.061632039,3,
66,ANIMFAT,Raw animal fat,2011,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2011,Import,43207268.0,0.047322872,3,
66,ANIMFAT,Raw animal fat,2012,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2012,Import,33650737.0,0.03314903,3,
66,ANIMFAT,Raw animal fat,2013,Export,46387.0,2.3566e-05,3,
66,ANIMFAT,Raw animal fat,2013,Import,18787942.0,0.022637872,3,
66,ANIMFAT,Raw animal fat,2014,Export,2613.0,1.102e-06,3,
66,ANIMFAT,Raw animal fat,2014,Import,22114746.0,0.028423867,3,
66,ANIMFAT,Raw animal fat,2015,Export,11567.0,3.1e-05,3,
66,ANIMFAT,Raw animal fat,2015,Import,18116072.0,0.027817709,3,
66,ANIMFAT,Raw animal fat,2016,Export,1709.0,1.75e-06,3,
66,ANIMFAT,Raw animal fat,2016,Import,15574941.0,0.027494458,3,
66,ANIMFAT,Raw animal fat,2017,Export,159477.23,0.000105322,3,
66,ANIMFAT,Raw animal fat,2017,Import,20931011.22,0.032703917,3,
66,ANIMFAT,Raw animal fat,2018,Export,31266.86,2.7448e-05,3,
66,ANIMFAT,Raw animal fat,2018,Import,16676941.68,0.027963145,3,
66,ANIMFAT,Raw animal fat,2019,Export,13593.77,9.699e-06,3,
66,ANIMFAT,Raw animal fat,2019,Import,6869864.05,0.011878183,3,
66,ANIMFAT,Raw animal fat,2020,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2020,Import,1744062.64,0.002587335,3,
66,ANIMFAT,Raw animal fat,2021,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2021,Import,2490749.01,0.003250144,3,
66,ANIMFAT,Raw animal fat,2022,Export,4495.19,4.992e-06,3,
66,ANIMFAT,Raw animal fat,2022,Import,3582029.52,0.003792652,3,
66,ANIMFAT,Raw animal fat,2023,Export,19500.86,1.813e-05,3,
66,ANIMFAT,Raw animal fat,2023,Import,1978687.91,0.002271498,3,
66,ANIMFAT,Raw animal fat,2024,Export,0.0,0.0,3,
66,ANIMFAT,Raw animal fat,2024,Import,2336591.57,0.002802897,3,
66,ANIMFAT,Raw animal fat,2025,Export,73419.62,2.451e-05,3,
66,ANIMFAT,Raw animal fat,2025,Import,1399338.89,0.00164164,3,
2,CEREALS,Rice (paddy),2000,Export,367134410.12,1.522023148,4,
2,CEREALS,Rice (paddy),2000,Import,894626.0,0.00525253,4,
2,CEREALS,Rice (paddy),2001,Export,403611492.7,1.839254696,4,
2,CEREALS,Rice (paddy),2001,Import,521825.0,0.004680291,3,
2,CEREALS,Rice (paddy),2002,Export,321165656.2,1.327509331,4,
2,CEREALS,Rice (paddy),2002,Import,228868.0,0.001048282,3,
2,CEREALS,Rice (paddy),2003,Export,626623845.0,2.917950416,4,
2,CEREALS,Rice (paddy),2003,Import,3431179.0,0.0073159,4,
2,CEREALS,Rice (paddy),2004,Export,627239319.0,2.715881122,4,
2,CEREALS,Rice (paddy),2004,Import,283431.0,0.00065411,4,
2,CEREALS,Rice (paddy),2005,Export,1099266904.0,5.178284898,4,
2,CEREALS,Rice (paddy),2005,Import,933450.0,0.00302293,4,
2,CEREALS,Rice (paddy),2006,Export,1151879986.0,5.284187904,4,
2,CEREALS,Rice (paddy),2006,Import,1517367.0,0.093594625,4,
2,CEREALS,Rice (paddy),2007,Export,1145676864.0,4.02529965,4,
2,CEREALS,Rice (paddy),2007,Import,878647.0,0.002798501,4,
2,CEREALS,Rice (paddy),2008,Export,2439561770.0,4.544083269,4,
2,CEREALS,Rice (paddy),2008,Import,1588696.0,0.038526088,4,
2,CEREALS,Rice (paddy),2009,Export,1774459668.0,4.779804978,4,
2,CEREALS,Rice (paddy),2009,Import,7230289.0,0.04537545,4,
2,CEREALS,Rice (paddy),2010,Export,2277123924.0,6.265377627,4,
2,CEREALS,Rice (paddy),2010,Import,20068427.0,0.020324937,4,
2,CEREALS,Rice (paddy),2011,Export,2062063354.0,5.08321847,4,
2,CEREALS,Rice (paddy),2011,Import,40939700.0,0.031630665,4,
2,CEREALS,Rice (paddy),2012,Export,1882126059.0,5.100045683,4,
2,CEREALS,Rice (paddy),2012,Import,44148170.0,0.030126403,3,
2,CEREALS,Rice (paddy),2013,Export,2110992348.0,5.708143366,4,
2,CEREALS,Rice (paddy),2013,Import,51119465.0,0.09280144,4,
2,CEREALS,Rice (paddy),2014,Export,2199635956.0,5.606805412,4,
2,CEREALS,Rice (paddy),2014,Import,30560161.0,0.033173106,4,
2,CEREALS,Rice (paddy),2015,Export,1927200362.0,6.0325861,4,
2,CEREALS,Rice (paddy),2015,Import,21221748.0,0.05777035,4,
2,CEREALS,Rice (paddy),2016,Export,1703048708.0,5.875942652,4,
2,CEREALS,Rice (paddy),2016,Import,33584327.0,0.01837813,4,
2,CEREALS,Rice (paddy),2017,Export,1743502592.86,5.43072324,4,
2,CEREALS,Rice (paddy),2017,Import,21646282.48,0.01105555,4,
2,CEREALS,Rice (paddy),2018,Export,2001812517.18,5.82485438,4,
2,CEREALS,Rice (paddy),2018,Import,30185078.65,0.01222791,4,
2,CEREALS,Rice (paddy),2019,Export,2270300117.84,6.746054921,3,
2,CEREALS,Rice (paddy),2019,Import,34188353.64,0.01055844,4,
2,CEREALS,Rice (paddy),2020,Export,2101267787.12,5.840828351,4,
2,CEREALS,Rice (paddy),2020,Import,33303694.14,0.00945258,4,
2,CEREALS,Rice (paddy),2021,Export,2152502752.57,5.82337527,4,
2,CEREALS,Rice (paddy),2021,Import,41075310.31,0.02036607,4,
2,CEREALS,Rice (paddy),2022,Export,2322278001.9,6.77991828,4,
2,CEREALS,Rice (paddy),2022,Import,39752821.97,0.0,2,
2,CEREALS,Rice (paddy),2023,Export,2860635610.78,6.72428258,4,
2,CEREALS,Rice (paddy),2023,Import,38506236.14,0.010323082,4,
2,CEREALS,Rice (paddy),2024,Export,4193488421.82,9.647448322,4,
2,CEREALS,Rice (paddy),2024,Import,57283348.53,0.014961058,3,
2,CEREALS,Rice (paddy),2025,Export,2426457981.14,6.80104573,4,
2,CEREALS,Rice (paddy),2025,Import,58372309.34,0.01523861,4,
15,FIBERINDUS,Rubber,2000,Export,390.0,5e-09,1,
15,FIBERINDUS,Rubber,2000,Import,21448497.89,0.027825905,4,
15,FIBERINDUS,Rubber,2001,Export,2153.0,1.585e-06,2,
15,FIBERINDUS,Rubber,2001,Import,19901488.0,0.032263044,4,
15,FIBERINDUS,Rubber,2002,Export,106277.0,0.000147879,2,
15,FIBERINDUS,Rubber,2002,Import,23766225.83,0.034742344,4,
15,FIBERINDUS,Rubber,2003,Export,0.0,0.0,4,
15,FIBERINDUS,Rubber,2003,Import,38251997.0,0.045513934,4,
15,FIBERINDUS,Rubber,2004,Export,50732.0,8.2e-05,4,
15,FIBERINDUS,Rubber,2004,Import,41268913.0,0.045526227,4,
15,FIBERINDUS,Rubber,2005,Export,0.0,0.0,4,
15,FIBERINDUS,Rubber,2005,Import,54960064.0,0.045711806,4,
15,FIBERINDUS,Rubber,2006,Export,0.0,0.0,4,
15,FIBERINDUS,Rubber,2006,Import,66469318.0,0.046576721,4,
15,FIBERINDUS,Rubber,2007,Export,8272.0,4.62e-06,4,
15,FIBERINDUS,Rubber,2007,Import,69721843.0,0.042747041,4,
15,FIBERINDUS,Rubber,2008,Export,5079.0,2.281e-06,4,
15,FIBERINDUS,Rubber,2008,Import,90024879.0,0.040210336,4,
15,FIBERINDUS,Rubber,2009,Export,379211.0,0.00012158,4,
15,FIBERINDUS,Rubber,2009,Import,54652735.0,0.029163067,4,
15,FIBERINDUS,Rubber,2010,Export,13036.0,6.691e-06,4,
15,FIBERINDUS,Rubber,2010,Import,89358851.0,0.033995744,4,
15,FIBERINDUS,Rubber,2011,Export,125778.0,2.4923e-05,4,
15,FIBERINDUS,Rubber,2011,Import,97754594.0,0.027624259,4,
15,FIBERINDUS,Rubber,2012,Export,119987.0,4.9606e-05,4,
15,FIBERINDUS,Rubber,2012,Import,68751254.0,0.025975752,4,
15,FIBERINDUS,Rubber,2013,Export,43490.0,2.0201e-05,4,
15,FIBERINDUS,Rubber,2013,Import,66911660.0,0.028954001,4,
15,FIBERINDUS,Rubber,2014,Export,73426.0,2.4812e-05,4,
15,FIBERINDUS,Rubber,2014,Import,66201793.0,0.039323677,4,
15,FIBERINDUS,Rubber,2015,Export,68793.0,6.055e-05,4,
15,FIBERINDUS,Rubber,2015,Import,50966619.0,0.029571712,4,
15,FIBERINDUS,Rubber,2016,Export,53976.0,1.8345e-05,4,
15,FIBERINDUS,Rubber,2016,Import,59301448.0,0.023290535,4,
15,FIBERINDUS,Rubber,2017,Export,19566.93,6.745e-06,4,
15,FIBERINDUS,Rubber,2017,Import,87204831.36,0.035430236,4,
15,FIBERINDUS,Rubber,2018,Export,25471.07,9.233e-06,4,
15,FIBERINDUS,Rubber,2018,Import,83336877.46,0.028302579,3,
15,FIBERINDUS,Rubber,2019,Export,14169.16,6.226e-06,4,
15,FIBERINDUS,Rubber,2019,Import,74225864.87,0.033768445,4,
15,FIBERINDUS,Rubber,2020,Export,10082.28,4.049e-06,4,
15,FIBERINDUS,Rubber,2020,Import,75034739.89,0.040257666,4,
15,FIBERINDUS,Rubber,2021,Export,18032.26,9.947e-06,4,
15,FIBERINDUS,Rubber,2021,Import,104643923.37,0.057827703,4,
15,FIBERINDUS,Rubber,2022,Export,60275.53,3.1558e-05,4,
15,FIBERINDUS,Rubber,2022,Import,97789505.25,0.05152541,4,
15,FIBERINDUS,Rubber,2023,Export,103205.39,0.000114732,4,
15,FIBERINDUS,Rubber,2023,Import,113822992.12,0.071241116,4,
15,FIBERINDUS,Rubber,2024,Export,9042.19,3.876e-06,4,
15,FIBERINDUS,Rubber,2024,Import,139376881.1,0.069552877,4,
15,FIBERINDUS,Rubber,2025,Export,6565.37,6.75e-06,4,
15,FIBERINDUS,Rubber,2025,Import,171600827.85,0.087442181,4,
20,OLSOIL,Sesame,2000,Export,1356210.38,0.002223591,1,
20,OLSOIL,Sesame,2000,Import,6734.0,2.96e-06,1,
20,OLSOIL,Sesame,2001,Export,17622107.89,0.033464988,1,
20,OLSOIL,Sesame,2001,Import,92219.0,0.000133038,1,
20,OLSOIL,Sesame,2002,Export,13005829.32,0.028554332,1,
20,OLSOIL,Sesame,2002,Import,133684.32,0.000242501,1,
20,OLSOIL,Sesame,2003,Export,4281610.0,0.006633702,1,
20,OLSOIL,Sesame,2003,Import,32418.0,5.741e-05,1,
20,OLSOIL,Sesame,2004,Export,7273811.0,0.009679058,1,
20,OLSOIL,Sesame,2004,Import,83281.0,0.000222353,1,
20,OLSOIL,Sesame,2005,Export,8561173.0,0.010548267,1,
20,OLSOIL,Sesame,2005,Import,0.0,0.0,1,
20,OLSOIL,Sesame,2006,Export,10884218.0,0.014268223,1,
20,OLSOIL,Sesame,2006,Import,0.0,0.0,1,
20,OLSOIL,Sesame,2007,Export,24066306.0,0.026341626,1,
20,OLSOIL,Sesame,2007,Import,67158.0,0.00013145,1,
20,OLSOIL,Sesame,2008,Export,29761868.0,0.027303819,1,
20,OLSOIL,Sesame,2008,Import,57767.0,7.684e-05,1,
20,OLSOIL,Sesame,2009,Export,37400168.0,0.029733507,1,
20,OLSOIL,Sesame,2009,Import,25482.0,6.15e-05,1,
20,OLSOIL,Sesame,2010,Export,11286173.0,0.008193257,1,
20,OLSOIL,Sesame,2010,Import,23806.0,2.1543e-05,1,
20,OLSOIL,Sesame,2011,Export,18354496.0,0.014440233,1,
20,OLSOIL,Sesame,2011,Import,37278.0,2.7174e-05,1,
20,OLSOIL,Sesame,2012,Export,29638293.0,0.0220337,1,
20,OLSOIL,Sesame,2012,Import,15271.0,1.2001e-05,1,
20,OLSOIL,Sesame,2013,Export,57636104.0,0.031984631,1,
20,OLSOIL,Sesame,2013,Import,92332.0,3.7906e-05,1,
20,OLSOIL,Sesame,2014,Export,65401723.0,0.033348158,1,
20,OLSOIL,Sesame,2014,Import,41265.0,1.0295e-05,1,
20,OLSOIL,Sesame,2015,Export,40505966.0,0.026760898,1,
20,OLSOIL,Sesame,2015,Import,16114.0,5.351e-06,1,
20,OLSOIL,Sesame,2016,Export,32539035.0,0.022488816,1,
20,OLSOIL,Sesame,2016,Import,35417.0,2.1563e-05,1,
20,OLSOIL,Sesame,2017,Export,43491133.61,0.035519741,1,
20,OLSOIL,Sesame,2017,Import,14273.47,2.9234e-05,1,
20,OLSOIL,Sesame,2018,Export,73496870.04,0.048837288,1,
20,OLSOIL,Sesame,2018,Import,0.0,0.0,1,
20,OLSOIL,Sesame,2019,Export,40325508.86,0.026758964,1,
20,OLSOIL,Sesame,2019,Import,475.18,3.5e-07,1,
20,OLSOIL,Sesame,2020,Export,39616231.66,0.032837775,1,
20,OLSOIL,Sesame,2020,Import,0.0,0.0,1,
20,OLSOIL,Sesame,2021,Export,214097954.52,0.160427617,1,
20,OLSOIL,Sesame,2021,Import,30.85,5e-09,1,
20,OLSOIL,Sesame,2022,Export,146130335.52,0.096410186,1,
20,OLSOIL,Sesame,2022,Import,0.0,0.0,1,
20,OLSOIL,Sesame,2023,Export,414457103.36,0.239092235,1,
20,OLSOIL,Sesame,2023,Import,165.51,8e-07,1,
20,OLSOIL,Sesame,2024,Export,345725976.5,0.280061164,1,
20,OLSOIL,Sesame,2024,Import,1692.5,3.962e-06,1,
20,OLSOIL,Sesame,2025,Export,187309212.16,0.163958695,1,
20,OLSOIL,Sesame,2025,Import,0.0,0.0,1,
5,CEREALS,Sorghum,2000,Export,510.0,2e-09,1,
5,CEREALS,Sorghum,2000,Import,,,0,
5,CEREALS,Sorghum,2001,Export,,,0,
5,CEREALS,Sorghum,2001,Import,38874.0,3.1165e-05,1,
5,CEREALS,Sorghum,2002,Export,589.0,3e-09,1,
5,CEREALS,Sorghum,2002,Import,79130.0,0.000334846,1,
5,CEREALS,Sorghum,2003,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2003,Import,0.0,0.0,3,
5,CEREALS,Sorghum,2004,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2004,Import,291090.0,9.1e-05,3,
5,CEREALS,Sorghum,2005,Export,6979.0,1.8e-05,3,
5,CEREALS,Sorghum,2005,Import,54980.0,0.000262,3,
5,CEREALS,Sorghum,2006,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2006,Import,102412.0,0.00041,3,
5,CEREALS,Sorghum,2007,Export,15677.0,7e-05,3,
5,CEREALS,Sorghum,2007,Import,113627.0,0.000195,3,
5,CEREALS,Sorghum,2008,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2008,Import,145203.0,0.000559,3,
5,CEREALS,Sorghum,2009,Export,13553.0,4.9e-05,3,
5,CEREALS,Sorghum,2009,Import,731949.0,0.003325,3,
5,CEREALS,Sorghum,2010,Export,3652.0,9e-06,3,
5,CEREALS,Sorghum,2010,Import,6540133.0,0.024937,3,
5,CEREALS,Sorghum,2011,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2011,Import,148383.0,0.000571263,3,
5,CEREALS,Sorghum,2012,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2012,Import,158597.0,0.000476,3,
5,CEREALS,Sorghum,2013,Export,13739.0,3.8e-05,3,
5,CEREALS,Sorghum,2013,Import,123302.0,0.000355,3,
5,CEREALS,Sorghum,2014,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2014,Import,192581.0,0.000841,3,
5,CEREALS,Sorghum,2015,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2015,Import,6011315.0,0.024686,3,
5,CEREALS,Sorghum,2016,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2016,Import,45411794.0,0.138247,3,
5,CEREALS,Sorghum,2017,Export,16098.12,8.2e-05,3,
5,CEREALS,Sorghum,2017,Import,149481.82,0.000354,3,
5,CEREALS,Sorghum,2018,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2018,Import,8091603.11,0.035104,3,
5,CEREALS,Sorghum,2019,Export,19725.75,3.7e-05,3,
5,CEREALS,Sorghum,2019,Import,87435.44,0.000348,3,
5,CEREALS,Sorghum,2020,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2020,Import,441086.12,0.001704,3,
5,CEREALS,Sorghum,2021,Export,0.0,0.0,3,
5,CEREALS,Sorghum,2021,Import,1072966.21,0.004417,3,
5,CEREALS,Sorghum,2022,Export,683.47,2e-06,3,
5,CEREALS,Sorghum,2022,Import,822750.29,0.003839,3,
5,CEREALS,Sorghum,2023,Export,1064.54,2e-06,3,
5,CEREALS,Sorghum,2023,Import,1145072.46,0.004558,3,
5,CEREALS,Sorghum,2024,Export,11282.71,5e-05,3,
5,CEREALS,Sorghum,2024,Import,1185968.91,0.004634,3,
5,CEREALS,Sorghum,2025,Export,54200.63,0.000286,3,
5,CEREALS,Sorghum,2025,Import,1900095.33,0.007537,3,
37c,PULSES,Soybean,2000,Export,,,0,
37c,PULSES,Soybean,2000,Import,,,0,
37c,PULSES,Soybean,2001,Export,936.0,9.5e-07,1,
37c,PULSES,Soybean,2001,Import,34741178.0,0.016964952,1,
37c,PULSES,Soybean,2002,Export,115.0,5.44e-07,1,
37c,PULSES,Soybean,2002,Import,41790282.0,0.217545227,1,
37c,PULSES,Soybean,2003,Export,0.0,0.0,3,
37c,PULSES,Soybean,2003,Import,8304582.0,0.033332007,3,
37c,PULSES,Soybean,2004,Export,0.0,0.0,3,
37c,PULSES,Soybean,2004,Import,6207805.0,0.021534907,3,
37c,PULSES,Soybean,2005,Export,0.0,0.0,3,
37c,PULSES,Soybean,2005,Import,685228.0,0.00227308,3,
37c,PULSES,Soybean,2006,Export,0.0,0.0,3,
37c,PULSES,Soybean,2006,Import,13575143.0,0.052857876,3,
37c,PULSES,Soybean,2007,Export,0.0,0.0,3,
37c,PULSES,Soybean,2007,Import,466.0,1.299e-06,3,
37c,PULSES,Soybean,2008,Export,0.0,0.0,3,
37c,PULSES,Soybean,2008,Import,2765.0,7.155e-06,3,
37c,PULSES,Soybean,2009,Export,0.0,0.0,3,
37c,PULSES,Soybean,2009,Import,4.0,6e-09,3,
37c,PULSES,Soybean,2010,Export,89288.0,7.641e-06,3,
37c,PULSES,Soybean,2010,Import,58137.0,0.000143061,3,
37c,PULSES,Soybean,2011,Export,0.0,0.0,3,
37c,PULSES,Soybean,2011,Import,4223.0,3.057e-06,3,
37c,PULSES,Soybean,2012,Export,0.0,0.0,3,
37c,PULSES,Soybean,2012,Import,8370.0,6.09e-06,3,
37c,PULSES,Soybean,2013,Export,148.0,1.14e-07,3,
37c,PULSES,Soybean,2013,Import,1631.0,8.56e-07,3,
37c,PULSES,Soybean,2014,Export,0.0,0.0,3,
37c,PULSES,Soybean,2014,Import,7529306.0,0.007042988,3,
37c,PULSES,Soybean,2015,Export,110.0,7.5e-08,3,
37c,PULSES,Soybean,2015,Import,247967906.0,0.400387372,3,
37c,PULSES,Soybean,2016,Export,5226.0,5e-06,3,
37c,PULSES,Soybean,2016,Import,383460860.0,0.332812814,3,
37c,PULSES,Soybean,2017,Export,21447.19,2.766e-05,3,
37c,PULSES,Soybean,2017,Import,745082644.0,1.44641062,3,
37c,PULSES,Soybean,2018,Export,316000.6,0.000593765,3,
37c,PULSES,Soybean,2018,Import,943368491.06,2.09392104,3,
37c,PULSES,Soybean,2019,Export,211976.5,0.000303967,3,
37c,PULSES,Soybean,2019,Import,755089791.78,2.020785947,3,
37c,PULSES,Soybean,2020,Export,41135.01,7.249e-05,3,
37c,PULSES,Soybean,2020,Import,842489687.37,2.13997551,3,
37c,PULSES,Soybean,2021,Export,206179.37,0.0003355,3,
37c,PULSES,Soybean,2021,Import,1368477093.98,2.470329831,3,
37c,PULSES,Soybean,2022,Export,126980.06,0.000185563,3,
37c,PULSES,Soybean,2022,Import,1023329446.66,1.629309341,3,
37c,PULSES,Soybean,2023,Export,38429772.21,0.07093275,3,
37c,PULSES,Soybean,2023,Import,373229039.16,0.611064008,3,
37c,PULSES,Soybean,2024,Export,124482.84,0.00050245,3,
37c,PULSES,Soybean,2024,Import,595533945.81,1.039445546,3,
37c,PULSES,Soybean,2025,Export,1148.52,3e-06,3,
37c,PULSES,Soybean,2025,Import,1116176972.66,2.448765545,3,
24,OLSOIL,Soybean oil,2000,Export,3484.0,6.429e-06,1,
24,OLSOIL,Soybean oil,2000,Import,50258081.0,0.154709624,2,
24,OLSOIL,Soybean oil,2001,Export,,,0,
24,OLSOIL,Soybean oil,2001,Import,35120358.0,0.111854861,2,
24,OLSOIL,Soybean oil,2002,Export,,,0,
24,OLSOIL,Soybean oil,2002,Import,42651382.0,0.099833177,2,
24,OLSOIL,Soybean oil,2003,Export,0.0,0.0,2,
24,OLSOIL,Soybean oil,2003,Import,60231116.0,0.104635554,2,
24,OLSOIL,Soybean oil,2004,Export,0.0,0.0,2,
24,OLSOIL,Soybean oil,2004,Import,45005717.0,0.080755636,2,
24,OLSOIL,Soybean oil,2005,Export,0.0,0.0,2,
24,OLSOIL,Soybean oil,2005,Import,33642516.0,0.055390881,2,
24,OLSOIL,Soybean oil,2006,Export,0.0,0.0,2,
24,OLSOIL,Soybean oil,2006,Import,33039716.0,0.043787843,2,
24,OLSOIL,Soybean oil,2007,Export,2542.0,2.205e-06,2,
24,OLSOIL,Soybean oil,2007,Import,65648263.0,0.078808268,2,
24,OLSOIL,Soybean oil,2008,Export,0.0,0.0,2,
