fable_number,commodity,unit,year,Punjab,Sindh,KPK,Balochistan,Pakistan,Province Sum Check
1,Wheat,'000 Tonnes,2000-01,15419.0,2226.5,764.0,614.2,19023.7,OK
1,Wheat,'000 Tonnes,2001-02,14594.4,2101.0,890.5,640.6,18226.5,OK
1,Wheat,'000 Tonnes,2002-03,15355.0,2109.2,1064.4,654.7,19183.3,OK
1,Wheat,'000 Tonnes,2003-04,15639.0,2172.2,1025.2,663.4,19499.8,OK
1,Wheat,'000 Tonnes,2004-05,17375.0,2508.6,1091.1,637.6,21612.3,OK
1,Wheat,'000 Tonnes,2005-06,16776.0,2750.3,1100.6,649.9,21276.8,OK
1,Wheat,'000 Tonnes,2006-07,17853.0,3409.2,1160.4,872.1,23294.7,OK
1,Wheat,'000 Tonnes,2007-08,15607.0,3411.4,1071.8,868.6,20958.8,OK
1,Wheat,'000 Tonnes,2008-09,18420.0,3540.2,1204.5,868.2,24032.9,OK
1,Wheat,'000 Tonnes,2009-10,17919.0,3703.1,1152.5,536.2,23310.8,OK
1,Wheat,'000 Tonnes,2010-11,19041.0,4287.9,1155.8,729.1,25213.8,OK
1,Wheat,'000 Tonnes,2011-12,17738.9,3761.5,1130.3,842.7,23473.4,OK
1,Wheat,'000 Tonnes,2012-13,18587.0,3598.7,1257.6,768.1,24211.4,OK
1,Wheat,'000 Tonnes,2013-14,19738.9,4002.1,1363.1,875.3,25979.4,OK
1,Wheat,'000 Tonnes,2014-15,19281.9,3672.2,1259.9,872.1,25086.1,OK
1,Wheat,'000 Tonnes,2015-16,19526.7,3834.6,1400.5,871.3,25633.1,OK
1,Wheat,'000 Tonnes,2016-17,20466.3,3910.4,1365.1,931.8,26673.6,OK
1,Wheat,'000 Tonnes,2017-18,19178.5,3639.5,1322.7,935.4,25076.1,OK
1,Wheat,'000 Tonnes,2018-19,18377.2,3778.9,1336.7,865.3,24358.1,OK
1,Wheat,'000 Tonnes,2019-20,19401.9,3848.1,1130.4,867.2,25247.6,OK
1,Wheat,'000 Tonnes,2020-21,20900.0,4043.2,1361.6,1159.3,27464.1,OK
1,Wheat,'000 Tonnes,2021-22,20032.0,3556.7,1362.8,1257.1,26208.7,OK
1,Wheat,'000 Tonnes,2022-23,21225.03,3940.17,1479.13,1516.23,28160.56,OK
1,Wheat,'000 Tonnes,2023-24,24243.3,4591.55,1493.8,1486.1,31814.74,OK
1,Wheat,'000 Tonnes,2024-25,22054.0,3542.51,1411.21,1470.57,28478.29,OK
2,Rice (paddy),'000 Tonnes,2000-01,2577.0,1682.3,131.2,412.1,4802.6,OK
2,Rice (paddy),'000 Tonnes,2001-02,2266.0,1159.1,121.7,335.2,3882.0,OK
2,Rice (paddy),'000 Tonnes,2002-03,2579.7,1299.7,131.7,467.4,4478.5,OK
2,Rice (paddy),'000 Tonnes,2003-04,2871.4,1432.8,130.8,412.6,4847.6,OK
2,Rice (paddy),'000 Tonnes,2004-05,2980.3,1499.7,123.2,421.6,5024.8,OK
2,Rice (paddy),'000 Tonnes,2005-06,3179.6,1721.0,117.5,529.1,5547.2,OK
2,Rice (paddy),'000 Tonnes,2006-07,3075.5,1761.8,122.9,478.2,5438.4,OK
2,Rice (paddy),'000 Tonnes,2007-08,3286.0,1817.7,128.3,331.4,5563.4,OK
2,Rice (paddy),'000 Tonnes,2008-09,3643.0,2537.1,128.2,643.7,6952.0,OK
2,Rice (paddy),'000 Tonnes,2009-10,3713.0,2422.3,102.4,645.0,6882.7,OK
2,Rice (paddy),'000 Tonnes,2010-11,3384.0,1230.3,78.4,130.6,4823.3,OK
2,Rice (paddy),'000 Tonnes,2011-12,3277.0,2260.1,94.7,528.6,6160.4,OK
2,Rice (paddy),'000 Tonnes,2012-13,3478.0,1843.9,93.8,120.2,5535.9,OK
2,Rice (paddy),'000 Tonnes,2013-14,3481.0,2617.3,111.9,587.9,6798.1,OK
2,Rice (paddy),'000 Tonnes,2014-15,3648.0,2652.6,131.0,571.2,7002.8,OK
2,Rice (paddy),'000 Tonnes,2015-16,3502.3,2572.8,153.8,572.7,6801.6,OK
2,Rice (paddy),'000 Tonnes,2016-17,3475.0,2661.6,157.0,554.5,6848.1,OK
2,Rice (paddy),'000 Tonnes,2017-18,3898.0,2850.5,147.5,553.8,7449.8,OK
2,Rice (paddy),'000 Tonnes,2018-19,3979.0,2571.1,153.8,498.1,7202.0,OK
2,Rice (paddy),'000 Tonnes,2019-20,4144.0,2576.5,158.5,535.0,7413.9,OK
2,Rice (paddy),'000 Tonnes,2020-21,5301.4,2416.1,158.5,543.7,8419.7,OK
2,Rice (paddy),'000 Tonnes,2021-22,5779.0,2861.4,157.5,524.7,9322.7,OK
2,Rice (paddy),'000 Tonnes,2022-23,5070.0,2011.8,137.27,103.16,7322.23,OK
2,Rice (paddy),'000 Tonnes,2023-24,6117.0,3064.1,151.5,526.63,9859.24,OK
2,Rice (paddy),'000 Tonnes,2024-25,6030.0,2990.77,166.57,536.12,9723.46,OK
3,Corn - Maize,'000 Tonnes,2000-01,748.5,4.4,887.9,2.5,1643.3,OK
3,Corn - Maize,'000 Tonnes,2001-02,741.9,3.2,916.4,2.9,1664.4,OK
3,Corn - Maize,'000 Tonnes,2002-03,882.9,3.6,847.5,3.1,1737.1,OK
3,Corn - Maize,'000 Tonnes,2003-04,1019.8,4.8,867.6,5.2,1897.4,OK
3,Corn - Maize,'000 Tonnes,2004-05,1934.6,1.6,855.5,5.3,2797.0,OK
3,Corn - Maize,'000 Tonnes,2005-06,2319.4,1.6,782.4,6.2,3109.6,OK
3,Corn - Maize,'000 Tonnes,2006-07,2161.9,1.4,918.6,6.5,3088.4,OK
3,Corn - Maize,'000 Tonnes,2007-08,2694.0,1.8,903.9,5.0,3604.7,OK
3,Corn - Maize,'000 Tonnes,2008-09,2627.2,1.7,957.9,6.2,3593.0,OK
3,Corn - Maize,'000 Tonnes,2009-10,2501.5,1.9,752.2,5.9,3261.5,OK
3,Corn - Maize,'000 Tonnes,2010-11,2959.2,1.6,740.5,5.7,3707.0,OK
3,Corn - Maize,'000 Tonnes,2011-12,3441.7,2.9,887.8,5.9,4338.3,OK
3,Corn - Maize,'000 Tonnes,2012-13,3353.1,3.6,858.3,5.1,4220.1,OK
3,Corn - Maize,'000 Tonnes,2013-14,4020.8,3.5,914.8,5.1,4944.2,OK
3,Corn - Maize,'000 Tonnes,2014-15,4019.9,3.4,909.7,3.8,4936.8,OK
3,Corn - Maize,'000 Tonnes,2015-16,4391.2,3.6,939.1,3.1,5337.0,OK
3,Corn - Maize,'000 Tonnes,2016-17,5237.2,3.6,890.1,3.4,6134.3,OK
3,Corn - Maize,'000 Tonnes,2017-18,5028.0,3.6,867.0,3.0,5901.6,OK
3,Corn - Maize,'000 Tonnes,2018-19,5915.5,3.5,904.5,2.8,6826.3,OK
3,Corn - Maize,'000 Tonnes,2019-20,6994.7,4.0,881.6,2.7,7883.0,OK
3,Corn - Maize,'000 Tonnes,2020-21,8040.1,4.2,891.0,4.6,8940.0,OK
3,Corn - Maize,'000 Tonnes,2021-22,8628.8,4.4,886.5,4.8,9524.5,OK
3,Corn - Maize,'000 Tonnes,2022-23,10054.4,3.149,923.78,3.18,10984.509,OK
3,Corn - Maize,'000 Tonnes,2023-24,8775.9,3.835,954.14,5.25,9739.12,OK
3,Corn - Maize,'000 Tonnes,2024-25,8065.08,3.906,960.34,5.48,9034.81,OK
4,Millet,'000 Tonnes,2000-01,155.6,40.5,2.5,0.4,199.0,OK
4,Millet,'000 Tonnes,2001-02,158.2,54.4,3.5,0.3,216.4,OK
4,Millet,'000 Tonnes,2002-03,180.9,5.3,2.8,0.2,189.2,OK
4,Millet,'000 Tonnes,2003-04,194.8,76.3,2.4,0.2,273.7,OK
4,Millet,'000 Tonnes,2004-05,186.8,3.2,2.8,0.5,193.3,OK
4,Millet,'000 Tonnes,2005-06,205.0,12.7,2.3,0.8,220.8,OK
4,Millet,'000 Tonnes,2006-07,216.8,18.0,2.3,0.9,238.0,OK
4,Millet,'000 Tonnes,2007-08,223.5,77.0,2.3,2.2,305.0,OK
4,Millet,'000 Tonnes,2008-09,247.1,45.0,2.2,2.1,296.4,OK
4,Millet,'000 Tonnes,2009-10,244.9,44.6,2.2,1.3,293.0,OK
4,Millet,'000 Tonnes,2010-11,270.1,71.2,3.0,1.7,346.0,OK
4,Millet,'000 Tonnes,2011-12,282.9,16.7,2.4,2.1,304.1,OK
4,Millet,'000 Tonnes,2012-13,282.9,23.3,2.4,2.0,310.6,OK
4,Millet,'000 Tonnes,2013-14,273.6,23.3,2.0,2.1,301.0,OK
4,Millet,'000 Tonnes,2014-15,267.4,23.1,2.3,1.7,294.5,OK
4,Millet,'000 Tonnes,2015-16,271.9,23.2,2.5,2.0,299.6,OK
4,Millet,'000 Tonnes,2016-17,277.3,23.3,2.3,2.0,304.9,OK
4,Millet,'000 Tonnes,2017-18,311.7,23.7,1.8,1.8,339.0,OK
4,Millet,'000 Tonnes,2018-19,343.4,3.3,1.9,1.4,350.0,OK
4,Millet,'000 Tonnes,2019-20,335.5,45.5,1.9,1.5,384.3,OK
4,Millet,'000 Tonnes,2020-21,216.2,43.2,3.6,3.1,266.1,OK
4,Millet,'000 Tonnes,2021-22,177.8,45.3,1.7,1.5,226.3,OK
4,Millet,'000 Tonnes,2022-23,208.39,45.11,1.29,1.41,256.2,OK
4,Millet,'000 Tonnes,2023-24,247.09,44.36,1.37,1.54,294.36,OK
4,Millet,'000 Tonnes,2024-25,203.53,45.5,1.28,1.57,251.88,OK
5,Sorghum,'000 Tonnes,2000-01,144.0,51.8,5.0,17.3,218.1,OK
5,Sorghum,'000 Tonnes,2001-02,142.7,57.4,5.5,16.0,221.6,OK
5,Sorghum,'000 Tonnes,2002-03,132.5,47.6,3.7,18.8,202.6,OK
5,Sorghum,'000 Tonnes,2003-04,144.3,68.7,4.4,20.7,238.1,OK
5,Sorghum,'000 Tonnes,2004-05,124.1,38.8,4.5,19.0,186.4,OK
5,Sorghum,'000 Tonnes,2005-06,76.0,43.7,3.9,29.0,152.6,OK
5,Sorghum,'000 Tonnes,2006-07,101.0,44.1,3.6,30.8,179.5,OK
5,Sorghum,'000 Tonnes,2007-08,104.3,41.2,3.4,21.2,170.1,OK
5,Sorghum,'000 Tonnes,2008-09,102.7,33.0,3.7,25.1,164.5,OK
5,Sorghum,'000 Tonnes,2009-10,103.6,24.8,4.1,21.6,154.1,OK
5,Sorghum,'000 Tonnes,2010-11,106.6,10.2,4.6,19.8,141.2,OK
5,Sorghum,'000 Tonnes,2011-12,101.9,14.9,3.6,16.7,137.1,OK
5,Sorghum,'000 Tonnes,2012-13,94.4,12.0,3.7,12.4,122.5,OK
5,Sorghum,'000 Tonnes,2013-14,86.4,12.0,6.7,17.8,122.9,OK
5,Sorghum,'000 Tonnes,2014-15,85.1,11.6,2.6,15.2,114.5,OK
5,Sorghum,'000 Tonnes,2015-16,126.1,12.3,4.8,17.3,160.5,OK
5,Sorghum,'000 Tonnes,2016-17,113.3,12.4,4.8,18.2,148.7,OK
5,Sorghum,'000 Tonnes,2017-18,122.6,11.1,3.4,15.6,152.7,OK
5,Sorghum,'000 Tonnes,2018-19,123.9,9.5,3.5,11.9,148.8,OK
5,Sorghum,'000 Tonnes,2019-20,92.8,10.1,3.5,14.2,120.6,OK
5,Sorghum,'000 Tonnes,2020-21,58.5,9.9,6.1,21.4,96.0,OK
5,Sorghum,'000 Tonnes,2021-22,30.0,9.9,4.6,19.5,63.9,OK
5,Sorghum,'000 Tonnes,2022-23,23.98,7.54,4.18,12.98,48.68,OK
5,Sorghum,'000 Tonnes,2023-24,3.75,8.77,3.92,22.21,38.64,OK
5,Sorghum,'000 Tonnes,2024-25,3.59,8.7,3.32,22.09,37.7,OK
6,Barley,'000 Tonnes,2000-01,32.8,8.9,32.9,24.3,98.9,OK
6,Barley,'000 Tonnes,2001-02,33.7,6.4,34.7,25.0,99.8,OK
6,Barley,'000 Tonnes,2002-03,38.4,5.8,30.6,24.8,99.6,OK
6,Barley,'000 Tonnes,2003-04,35.8,4.4,32.9,24.5,97.6,OK
6,Barley,'000 Tonnes,2004-05,35.2,3.4,32.7,20.4,91.7,OK
6,Barley,'000 Tonnes,2005-06,32.0,2.9,33.5,19.1,87.5,OK
6,Barley,'000 Tonnes,2006-07,34.6,4.2,32.7,21.2,92.7,OK
6,Barley,'000 Tonnes,2007-08,28.9,4.4,31.9,22.2,87.4,OK
6,Barley,'000 Tonnes,2008-09,30.4,3.6,27.5,20.0,81.5,OK
6,Barley,'000 Tonnes,2009-10,28.2,4.3,26.0,12.9,71.4,OK
6,Barley,'000 Tonnes,2010-11,24.7,6.9,23.7,15.9,71.2,OK
6,Barley,'000 Tonnes,2011-12,20.0,5.4,23.1,17.2,65.7,OK
6,Barley,'000 Tonnes,2012-13,22.5,5.1,22.8,16.8,67.2,OK
6,Barley,'000 Tonnes,2013-14,21.7,5.3,21.9,17.6,66.5,OK
6,Barley,'000 Tonnes,2014-15,20.8,5.0,21.1,15.9,62.8,OK
6,Barley,'000 Tonnes,2015-16,20.1,5.2,20.3,15.0,60.6,OK
6,Barley,'000 Tonnes,2016-17,20.1,4.7,18.5,14.7,58.0,OK
6,Barley,'000 Tonnes,2017-18,19.0,4.0,17.9,14.2,55.1,OK
6,Barley,'000 Tonnes,2018-19,17.7,17.9,17.9,14.2,67.7,OK
6,Barley,'000 Tonnes,2019-20,12.6,3.6,18.6,13.2,48.0,OK
6,Barley,'000 Tonnes,2020-21,3.8,3.6,18.6,15.8,41.9,OK
6,Barley,'000 Tonnes,2021-22,1.7,3.6,16.5,16.3,38.0,OK
6,Barley,'000 Tonnes,2022-23,2.62,3.23,14.79,22.96,43.6,OK
6,Barley,'000 Tonnes,2023-24,1.95,3.32,14.14,24.46,43.88,OK
6,Barley,'000 Tonnes,2024-25,2.95,3.3,14.1,24.62,44.97,OK
10,Sugar cane,'000 Tonnes,2000-01,26740.0,12049.7,4784.4,32.2,43606.3,OK
10,Sugar cane,'000 Tonnes,2001-02,31803.1,11416.3,4787.2,35.0,48041.6,OK
10,Sugar cane,'000 Tonnes,2002-03,33168.6,13797.6,5049.0,40.6,52055.8,OK
10,Sugar cane,'000 Tonnes,2003-04,34023.0,14611.8,4745.6,38.6,53419.0,OK
10,Sugar cane,'000 Tonnes,2004-05,33048.0,9357.4,4816.2,22.5,47244.1,OK
10,Sugar cane,'000 Tonnes,2005-06,28968.6,11243.4,4439.0,14.5,44665.5,OK
10,Sugar cane,'000 Tonnes,2006-07,37542.0,12529.2,4645.1,25.3,54741.6,OK
10,Sugar cane,'000 Tonnes,2007-08,40306.0,18793.9,4792.0,28.1,63920.0,OK
10,Sugar cane,'000 Tonnes,2008-09,32294.7,13304.3,4408.5,37.9,50045.4,OK
10,Sugar cane,'000 Tonnes,2009-10,31324.0,13505.4,4507.9,35.6,49372.9,OK
10,Sugar cane,'000 Tonnes,2010-11,37481.0,13766.4,4030.3,30.8,55308.5,OK
10,Sugar cane,'000 Tonnes,2011-12,42893.0,10788.3,4684.3,30.8,58396.4,OK
10,Sugar cane,'000 Tonnes,2012-13,42982.0,15966.2,4770.2,31.5,63749.9,OK
10,Sugar cane,'000 Tonnes,2013-14,43704.0,18362.5,5361.4,32.2,67460.1,OK
10,Sugar cane,'000 Tonnes,2014-15,41074.3,16613.8,5107.0,31.6,62826.7,OK
10,Sugar cane,'000 Tonnes,2015-16,41968.2,17984.3,5498.3,31.7,65482.5,OK
10,Sugar cane,'000 Tonnes,2016-17,49613.0,20208.9,5628.7,31.6,75482.2,OK
10,Sugar cane,'000 Tonnes,2017-18,55067.5,20611.9,7610.0,43.4,83332.8,OK
10,Sugar cane,'000 Tonnes,2018-19,44906.3,16691.3,5532.0,44.3,67173.9,OK
10,Sugar cane,'000 Tonnes,2019-20,43346.6,17233.8,5754.0,45.2,66379.6,OK
10,Sugar cane,'000 Tonnes,2020-21,57000.6,18335.5,5627.5,46.2,81009.9,OK
10,Sugar cane,'000 Tonnes,2021-22,64244.7,19460.7,4910.0,34.9,88650.3,OK
10,Sugar cane,'000 Tonnes,2022-23,66932.4,16171.73,4844.24,33.17,87981.54,OK
10,Sugar cane,'000 Tonnes,2023-24,63308.7,19135.36,5158.67,34.64,87637.37,OK
10,Sugar cane,'000 Tonnes,2024-25,60112.18,19212.99,4877.07,36.39,84238.63,OK
11,Sugarbeet,'000 Tonnes,2000-01,0.0,1.0,224.4,0.0,225.4,OK
11,Sugarbeet,'000 Tonnes,2001-02,0.0,0.5,316.0,0.0,316.5,OK
11,Sugarbeet,'000 Tonnes,2002-03,0.0,0.5,214.9,0.0,215.4,OK
11,Sugarbeet,'000 Tonnes,2003-04,0.0,0.0,250.2,0.0,250.2,OK
11,Sugarbeet,'000 Tonnes,2004-05,0.0,0.1,120.9,0.0,121.0,OK
11,Sugarbeet,'000 Tonnes,2005-06,0.0,0.1,93.3,0.0,93.4,OK
11,Sugarbeet,'000 Tonnes,2006-07,0.0,0.0,83.6,0.0,83.6,OK
11,Sugarbeet,'000 Tonnes,2007-08,0.0,0.0,64.1,0.0,64.1,OK
11,Sugarbeet,'000 Tonnes,2008-09,0.0,0.0,0.0,0.0,0.0,OK
11,Sugarbeet,'000 Tonnes,2009-10,0.0,0.0,0.0,0.0,0.0,OK
11,Sugarbeet,'000 Tonnes,2010-11,20.5,0.0,0.4,0.0,20.9,OK
11,Sugarbeet,'000 Tonnes,2011-12,60.9,0.0,1.3,0.0,62.2,OK
11,Sugarbeet,'000 Tonnes,2012-13,128.7,0.0,1.3,0.0,130.0,OK
11,Sugarbeet,'000 Tonnes,2013-14,106.5,4.2,1.3,0.0,112.0,OK
11,Sugarbeet,'000 Tonnes,2014-15,101.6,4.3,19.0,0.0,124.9,OK
11,Sugarbeet,'000 Tonnes,2015-16,106.2,4.3,21.4,0.0,131.9,OK
11,Sugarbeet,'000 Tonnes,2016-17,132.9,4.3,26.6,0.0,163.8,OK
11,Sugarbeet,'000 Tonnes,2017-18,262.4,4.3,29.5,0.0,296.2,OK
11,Sugarbeet,'000 Tonnes,2018-19,325.0,1.7,38.6,0.0,365.2,OK
11,Sugarbeet,'000 Tonnes,2019-20,325.6,1.7,17.4,0.0,344.7,OK
11,Sugarbeet,'000 Tonnes,2020-21,326.6,1.7,24.4,0.0,352.7,OK
11,Sugarbeet,'000 Tonnes,2021-22,378.0,1.7,28.8,0.0,408.5,OK
11,Sugarbeet,'000 Tonnes,2022-23,398.909,1.287,32.454,0.0,432.65,OK
11,Sugarbeet,'000 Tonnes,2023-24,469.544,1.776,33.214,0.0,504.534,OK
11,Sugarbeet,'000 Tonnes,2024-25,752.285,1.821,35.872,0.0,789.978,OK
12,Sugar raw,'000 Tonnes,2000-01,1437.0,968.0,61.0,0.0,2466.0,OK
12,Sugar raw,'000 Tonnes,2001-02,2152.0,941.0,105.0,0.0,3198.0,OK
12,Sugar raw,'000 Tonnes,2002-03,2351.0,1159.0,145.0,0.0,3655.0,OK
12,Sugar raw,'000 Tonnes,2003-04,2599.0,1221.0,176.0,0.0,3996.0,OK
12,Sugar raw,'000 Tonnes,2004-05,2047.0,754.0,121.0,0.0,2922.0,OK
12,Sugar raw,'000 Tonnes,2005-06,1566.0,902.0,119.0,0.0,2587.0,OK
12,Sugar raw,'000 Tonnes,2006-07,2268.0,1062.0,186.0,0.0,3516.0,OK
12,Sugar raw,'000 Tonnes,2007-08,2953.0,1560.0,226.0,0.0,4739.0,OK
12,Sugar raw,'000 Tonnes,2008-09,2019.0,976.0,194.0,0.0,3189.0,OK
12,Sugar raw,'000 Tonnes,2009-10,1860.0,1100.0,180.0,0.0,3140.0,OK
12,Sugar raw,'000 Tonnes,2010-11,2585.0,1299.0,262.0,0.0,4146.0,OK
12,Sugar raw,'000 Tonnes,2011-12,3116.3,1267.1,287.0,0.0,4670.4,OK
12,Sugar raw,'000 Tonnes,2012-13,3172.4,1547.5,310.2,0.0,5030.1,OK
12,Sugar raw,'000 Tonnes,2013-14,3352.8,1920.8,314.0,0.0,5587.6,OK
12,Sugar raw,'000 Tonnes,2014-15,2967.3,1822.9,349.4,0.0,5139.6,OK
12,Sugar raw,'000 Tonnes,2015-16,2837.8,1898.2,346.2,0.0,5082.1,OK
12,Sugar raw,'000 Tonnes,2016-17,4314.2,2233.9,457.3,0.0,7005.4,OK
12,Sugar raw,'000 Tonnes,2017-18,3869.0,2281.5,429.7,0.0,6580.1,OK
12,Sugar raw,'000 Tonnes,2018-19,3103.6,1719.3,387.9,0.0,5210.8,OK
12,Sugar raw,'000 Tonnes,2019-20,3057.6,1459.2,302.9,0.0,4819.8,OK
12,Sugar raw,'000 Tonnes,2020-21,3747.8,1556.3,327.1,0.0,5631.2,OK
12,Sugar raw,'000 Tonnes,2021-22,5151.3,2291.5,424.7,0.0,7867.5,OK
12,Sugar raw,'000 Tonnes,2022-23,4451.0,1744.8,461.6,0.0,6657.4,OK
12,Sugar raw,'000 Tonnes,2023-24,5151.3,2291.5,424.7,0.0,7867.5,OK
12,Sugar raw,'000 Tonnes,2024-25,no data,no data,no data,no data,no data,skip
13,Cotton lint,'000 Tonnes,2000-01,1451.8000000000002,363.987,0.068,8.568,1824.423,OK
13,Cotton lint,'000 Tonnes,2001-02,1367.8200000000002,415.344,0.697,20.281000000000002,1804.1420000000003,OK
13,Cotton lint,'000 Tonnes,2002-03,1302.88,410.0060000000001,0.782,22.134,1735.8020000000001,OK
13,Cotton lint,'000 Tonnes,2003-04,1309.3400000000001,381.27600000000007,0.8500000000000001,16.643,1708.1090000000002,OK
13,Cotton lint,'000 Tonnes,2004-05,1895.3300000000002,512.839,0.8840000000000001,16.031000000000002,2425.0840000000003,OK
13,Cotton lint,'000 Tonnes,2005-06,1745.5600000000002,450.16,0.8840000000000001,16.609,2213.213,OK
13,Cotton lint,'000 Tonnes,2006-07,1759.5000000000002,407.694,0.10200000000000001,18.258000000000003,2185.554,OK
13,Cotton lint,'000 Tonnes,2007-08,1540.5400000000002,431.154,0.085,9.588000000000001,1981.3670000000002,OK
13,Cotton lint,'000 Tonnes,2008-09,1487.67,506.3110000000001,0.085,15.164000000000001,2009.2300000000002,OK
13,Cotton lint,'000 Tonnes,2009-10,1453.8400000000001,726.019,0.017,15.419000000000002,2195.2780000000002,OK
13,Cotton lint,'000 Tonnes,2010-11,1335.18,601.2560000000001,0.068,11.713000000000001,1948.217,OK
13,Cotton lint,'000 Tonnes,2011-12,1891.93,400.65600000000006,0.119,18.445,2311.15,OK
13,Cotton lint,'000 Tonnes,2012-13,1619.42,578.0680000000001,0.119,17.612000000000002,2215.2190000000005,OK
13,Cotton lint,'000 Tonnes,2013-14,1554.65,598.9780000000001,0.136,16.949,2170.713,OK
13,Cotton lint,'000 Tonnes,2014-15,1747.0900000000001,607.325,0.51,18.207,2373.132,OK
13,Cotton lint,'000 Tonnes,2015-16,1078.3100000000002,590.852,0.20400000000000001,16.592,1685.958,OK
13,Cotton lint,'000 Tonnes,2016-17,1186.26,611.4730000000001,0.10200000000000001,16.167,1814.0020000000002,OK
13,Cotton lint,'000 Tonnes,2017-18,1373.0900000000001,641.8860000000001,0.085,15.691,2030.7520000000002,OK
13,Cotton lint,'000 Tonnes,2018-19,1160.42,499.5280000000001,0.085,16.303,1676.336,OK
13,Cotton lint,'000 Tonnes,2019-20,1072.037,466.752,0.10200000000000001,16.286,1555.1770000000001,OK
13,Cotton lint,'000 Tonnes,2020-21,857.48,316.50600000000003,0.051000000000000004,26.826000000000004,1200.863,OK
13,Cotton lint,'000 Tonnes,2021-22,878.5600000000001,509.72800000000007,0.085,27.523000000000003,1415.896,OK
13,Cotton lint,'000 Tonnes,2022-23,545.7510000000001,269.6693,0.0918,19.1641,834.6762,OK
13,Cotton lint,'000 Tonnes,2023-24,1024.7804,659.5439,0.0204,53.50410000000001,1737.8488,OK
13,Cotton lint,'000 Tonnes,2024-25,652.4838,479.92530000000005,0.061200000000000004,71.86410000000001,1204.3344,OK
14,Jute,'000 Tonnes,2000-01,0.022,0.0,0.0,0.0,0.022,OK
14,Jute,'000 Tonnes,2001-02,0.021,0.0,0.0,0.0,0.021,OK
14,Jute,'000 Tonnes,2002-03,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2003-04,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2004-05,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2005-06,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2006-07,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2007-08,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2008-09,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2009-10,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2010-11,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2011-12,0.0,0.0,0.003,0.0,0.003,OK
14,Jute,'000 Tonnes,2012-13,0.0,0.0,0.002,0.0,0.002,OK
14,Jute,'000 Tonnes,2013-14,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2014-15,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2015-16,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2016-17,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2017-18,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2018-19,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2019-20,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2020-21,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2021-22,0.0,0.0,0.0,0.0,0.0,OK
14,Jute,'000 Tonnes,2022-23,no data,no data,no data,no data,no data,skip
14,Jute,'000 Tonnes,2023-24,no data,no data,no data,no data,no data,skip
14,Jute,'000 Tonnes,2024-25,no data,no data,no data,no data,no data,skip
19,Rapeseed,'000 Tonnes,2000-01,no data,no data,no data,no data,no data,skip
19,Rapeseed,'000 Tonnes,2001-02,no data,no data,no data,no data,no data,skip
19,Rapeseed,'000 Tonnes,2002-03,no data,no data,no data,no data,no data,skip
19,Rapeseed,'000 Tonnes,2003-04,no data,no data,no data,no data,no data,skip
19,Rapeseed,'000 Tonnes,2004-05,142.5,47.6,10.2,15.5,215.8,OK
19,Rapeseed,'000 Tonnes,2005-06,108.6,44.7,8.6,18.9,180.8,OK
19,Rapeseed,'000 Tonnes,2006-07,120.2,70.1,9.4,21.3,221.0,OK
19,Rapeseed,'000 Tonnes,2007-08,103.3,53.0,8.1,20.7,185.1,OK
19,Rapeseed,'000 Tonnes,2008-09,120.5,51.1,7.4,19.9,198.9,OK
19,Rapeseed,'000 Tonnes,2009-10,96.3,46.5,7.3,12.1,162.2,OK
19,Rapeseed,'000 Tonnes,2010-11,124.5,50.2,7.9,12.4,191.9,-3.1
19,Rapeseed,'000 Tonnes,2011-12,109.8,49.3,7.3,12.5,178.9,OK
19,Rapeseed,'000 Tonnes,2012-13,148.2,52.6,8.5,11.0,220.3,OK
19,Rapeseed,'000 Tonnes,2013-14,157.1,55.0,6.9,11.7,230.7,OK
19,Rapeseed,'000 Tonnes,2014-15,139.4,52.0,6.7,11.2,215.8,6.5
19,Rapeseed,'000 Tonnes,2015-16,126.8,52.7,5.7,8.8,194.0,OK
19,Rapeseed,'000 Tonnes,2016-17,110.7,53.4,5.7,10.6,180.4,OK
19,Rapeseed,'000 Tonnes,2017-18,144.0,51.2,5.6,8.5,209.3,OK
19,Rapeseed,'000 Tonnes,2018-19,275.0,49.0,5.2,13.0,348.4,6.2
